id,codigo_producto,referencia,descripcion,subtipo_anterior,subtipo_nuevo
7961,IBE L24 18LM L/LENS MD MVOLT GZ10 50K 80CRI DWH,IBE L24 18LM L/LENS MD MVOLT GZ10 50K 80CRI DWH,LUM TIPO HIGH BAY TROFFER LED PARA INTERIOR FORMATO 60X60 DE EMPOTRAR 130W 19863LM OPTICA MEDIUM 5000K 80CRI MVOLT DIM 0-10V 100kHrs ACABADO BLANCO,HIGH  BAY TROFFER,HIGH BAY TROFFER
7962,IBE L24 18LM L/LENS MD MVOLT GZ10 50K 80CRI E15WCP DWH,IBE L24 18LM L/LENS MD MVOLT GZ10 50K 80CRI E15WCP DWH,LUM TIPO HIGH BAY TROFFER LED PARA INTERIOR FORMATO 60X60 DE EMPOTRAR 130W 19863LM OPTICA MEDIUM 5000K 80CRI MVOLT DIM 0-10V 100kHrs ACABADO BLANCO,HIGH  BAY TROFFER,HIGH BAY TROFFER
7984,IBG 18000LM SEF ACL GND MVOLT GZ10 50K 80CRI IE20WCPHE NLTAIR RMSOD45 DWH,IBG 106W 5K C80 WH CON BATERIA DE EMERGENCIA,"LUM HIGH BAY LED INTERIOR DIMENSIONES:65*39*7 DE SUSPENDER 106W 18000LMM ÓPTICA GENERAL 5000K 80CRI 120-277VAC DIM 0-10V L70 100,000HRS IP5X COLOR BLANCO INCLUYE CONTROL NLIGHT AIR, SENSOR Y BATERIA DE EMERGENCIA",HIGH  BAY TROFFER,HIGH BAY TROFFER
7985,IBG 18000LM SEF ACL GND MVOLT GZ10 50K 80CRI NLTAIR RMSOD45 DWH,IBG 106W 5K C80 WH,"LUM HIGH BAY LED INTERIOR DIMENSIONES:65*39*7 DE SUSPENDER 106W 18000LMM ÓPTICA GENERAL 5000K 80CRI 120-277VAC DIM 0-10V L70 100,000HRS IP5X COLOR BLANCO INCLUYE CONTROL NLIGHT AIR Y SENSOR",HIGH  BAY TROFFER,HIGH BAY TROFFER
7998,IBG 24000LM SEF ACL GND MVOLT GZ10 50K 80CRI NLTAIR RMSOD45 DWH,IBG 147W 5K C80 WH,"LUM HIGH BAY LED INTERIOR DIMENSIONES:65*39*7 DE SUSPENDER 147W 24490LMM ÓPTICA GENERAL 5000K 80CRI 120-277VAC DIM 0-10V L70 100,000HRS IP5X COLOR BLANCO INCLUYE CONTROL NLIGHT AIR Y SENSOR",HIGH  BAY TROFFER,HIGH BAY TROFFER
7999,IBG 24000LM SEF ACL ND MVOLT GZ10 50K 80CRI IE20WCPHE NLTAIR2 RMSOD45 DWH,IBG 147W 5K C80 WH CON BATERIA DE EMERGENCIA,"LUM HIGH BAY LED INTERIOR DIMENSIONES:65*39*7 DE SUSPENDER 147W 24490LMM ÓPTICA NARROW 5000K 80CRI 120-277VAC DIM 0-10V L70 100,000HRS IP5X COLOR BLANCO INCLUYE CONTROL NLIGHT AIR Y SENSOR CON BATERIA DE EMERGENCIA",HIGH  BAY TROFFER,HIGH BAY TROFFER
8002,IBG 24000LM SEF AFL GND MVOLT GZ10 40K 80CRI  IE20WCPHE NLTAIR2 RMSOD45 DWH,IBG 144W 4K C8 WH + EMERGENCIA Y CONTROL,LUM LED HIGH BAY SQ SUSPENDER/SOBREPONER  24490LM 144W OPTICA GENERAL 4000K 120V-277V DIM 0-10V 80CRI CON DRIVER DE EMERGENCIA DE 20W Y CONTROL NLIGHT AIR  SENSOR HIGH BAY COLOR BLANCO,HIGH BAY TROFER,HIGH BAY TROFFER
8003,IBG 24000LM SEF AFL GND MVOLT GZ10 40K 80CRI  NLTAIR2 RMSOD45 DWH,IBG 144W 4K C8 WH + CONTROL,LUM LED HIGH BAY SQ SUSPENDER/SOBREPONER  24490LM 144W OPTICA GENERAL 4000K 120V-277V DIM 0-10V 80CRI CON CONTROL NLIGHT AIR  SENSOR HIGH BAY COLOR BLANCO,HIGH BAY TROFER,HIGH BAY TROFFER
8005,IBG 24000LM SEF AFL GND MVOLT GZ10 40K 80CRI IE20WCPHE  NLTAIR2 RMSOD45 DWH,"IBG 24000LM SEF AFL GND MVOLT GZ10 40K 80CRI IDRIVER DE EMERGENCIA , CONTROL INALAMBRICO Y SENSOR HIGH BAY","LUM LED HUGHBAY SQ SUSPENDER  24490LM 144W OPTICA NARROW 4000K 120V-377V DIM 0-10V 80 CRI CON CONTROL NLIGHT AIR COLOR BLANCO , DRIVER DE EMERGENCIA Y SENSOR HIGH BAY",HIGH BAY TROFER,HIGH BAY TROFFER
8009,IBG 24000LM SEF AFL ND MVOL T GZ10 40K 80CRI  NLTAIR2 RMSOD45 DWH,IBG 24000LM SEF AFL ND MVOL T GZ10 40K 80CRI CON CONTROL INALAMBRICO,LUM LED HUGHBAY SQ SUSPENDER  24490LM 144W OPTICA NARROW 4000K 120V-377V DIM 0-10V 80 CRI CON CONTROL NLIGHT AIR COLOR BLANCO,HIGH BAY TROFER,HIGH BAY TROFFER
8010,IBG 24000LM SEF AFL ND MVOL T GZ10 40K 80CRI IE20WCPHE  NLTAIR2 RMSOD45 DWH,"IBG 24000LM SEF AFL ND MVOL T GZ10 40K 80CRI IDRIVER DE EMERGENCIA, CONTROL INALAMBRICO Y SENSOR HIGH BAY","LUM LED HUGHBAY SQ SUSPENDER  24490LM 144W OPTICA NARROW 4000K 120V-377V DIM 0-10V 80 CRI CON CONTROL NLIGHT AIR COLOR BLANCO, DRIVER DE EMERGENCIA Y DRIVER DE EMERGENCIA",HIGH BAY TROFER,HIGH BAY TROFFER
8017,IBG 24000LM SEF ATL ND MVOLT GZ10 50K 80CRI NLTAIR RMSOD45 DHW,IBG 147W 5K C80 WH,"LUM HIGH BAY LED INTERIOR DIMENSIONES:65*39*7 DE SUSPENDER 147W 24490LMM ÓPTICA NARROW 5000K 80CRI 120-277VAC DIM 0-10V L70 100,000HRS IP5X COLOR BLANCO INCLUYE CONTROL NLIGHT AIR Y SENSOR",HIGH  BAY TROFFER,HIGH BAY TROFFER
8043,IBG 48000LM SEF ATL ND MVOLT GZ10 50K 80CRI DWH,IBG 48000LM SEF ATL ND MVOLT GZ10 50K 80CRI DWH,LUM HIGHBAY LED SQ  284W 48744LM NARROW MVOLT DIM 0-10V 80 CRI BLANCA,HIGH  BAY TROFFER,HIGH BAY TROFFER
8108,IVT L48 ALO29 IVOLT SWW10 80CRI M6,IVT L48 ALO29 IVOLT SWW10 80CRI M6,LUM HERMETICA - LUM LED DE SOBREPONER/DESCOLGAR DIMENSIONES 85x75x1210MM 36W 5000LM 4000K OPTICA GENERAL MVOLT 100-277V DIM 0-10V 50KHrs  CRI80 GRIS IP65 IK08,SUSPENCIÓN,SUSPENSION
8185,K11SF2540OP840NRW,KOMBIC 17W 4K WH,LUM DOWNLIGHT LED COB INTERIOR RD Ø100MM  20.4W 2075LM SUSPENDER/SOBREPONER 4000K CRI80 L80 B10 50KHRS 220V-240V BLANCO IP20,DOWNLIGHTS,DOWNLIGHT
8198,K2UCAW1200ONW,KOMBIC 150 SF ACC. SUSP CABLE 2M 3P 2M WH,ACCESORIO LUMINARIA DE SUSPENDER,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
8322,LCO14720500,CODO FIL LED OPAL REC WH,FIL LED CORNER OPAL REC 2600 NW WH,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
8323,LCO14721400,CODO FIL LED G2 OPAL SUS WW WH.,FIL LED CORNER OPAL DE SUSPENDER 2600 NW WH,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
8327,LCO5412794,LCO5412794,,DRIVERS,DRIVER
8337,LDM 2 1 277 30,LDM 2 1 277 30 MOTOR 2C,"PORTABLE DRIVE MOTOR (PDM): LDM, 2 CIRCUITS, 1, 277, 30",ACCESORIOS,ACCESORIO
8357,LED90W24V-PWM-B01,LED90W24V-PWM-B01,,DRIVERS,DRIVER
8404,LFS-W6BRL,KIT DE 6 BOTONES HOMEWORKS,KIT DE 6 BOTONES,TECLADOS,TECLADO
8407,LHQM LED G SD NOM SALIDA (NON-UL),LHQM AVISO DE SALIDA,"LUM EMERGENCIA AVISO SALIDA LED INTERIOR SOBREPONER 4,3W SALIDA DE POTENCIA 90MIN 120/277V - LETRA COLOR VERDE",SALIDO DE EMERGENCIA,SALIDA DE EMERGENCIA
8408,LHQM S W RG MVOLT SALIDA (NON-UL) M6,LHQM S W RG MVOLT SALIDA (NON-UL) M6,"LUM EMERGENCIA AVISO SALIDA LED INTERIOR SOBREPONER 4,3W SALIDA DE POTENCIA 90MIN 120/277V - LETRA COLOR VERDE",SALIDO DE EMERGENCIA,SALIDA DE EMERGENCIA
8427,LOS-CIR-1500-WH,SENSOR  TECHO RF 360°,"SENSORES CON TECNOLOGÍA ULTRASONICA Y PASIVA INFRARROJA (PIR) PARA OFRECER ALTA SENSIBILIDAD Y EXCELENTE INMUNIDAD AL RUIDO. ADAPTABLES Y SIN NECESIDAD DE AJUSTES MANUALES, CUBREN HASTA 1500 ft( (140 M). PUEDEN FUNCIONAR CON SISTEMAS INTEGRADOS O DE MANERA INDEPENDIENTE",SENSORES,SENSOR
8428,LOS-CIR-450-WH,LOS-CIR-450-WH,SENSOR DE OCUPACIÓN INFRARROJO ALÁMBRICO PARA MONTAJE EN TECHO 24V S CONFIGURACIÓN AUTO-AJUSTABLE DEL  INTERVALO DE RETARDO PARA 8 SEGUNDOS HASTA 30 MINUTOS COBERTURA 42M2 360° BLANCO,SENSORES,SENSOR
8461,LQRJ-WPM-6P,LQRJ-WPM-6P,MODULO DE PODER 6 ZONAS WPM 434 MHZ,CONTROLADORES,CONTROLADOR
8464,LQSE-2ECO-D,POWER MODULE WITH ECOSYSTEM,"CONTROLADOR MONTADO EN RIEL PARA BALASTOS, Y DISPOSITIVOS ECOSYSTEM, CONTROLA DOS BUSES DE HASTA 64 BALASTOS O CONDUCTORES CADA UNO. 120V",CONTROLADORES,CONTROLADOR
8466,LQSE-4A1-120-D,MODULO DE ALINENTACIÓN HOMEWORKS DE 4 POR FASE,"MODULO DE ALIMENTACIÓN DE CARGAS DE ILUMINACIÓN - PARA 4 ZONAS ATENUADAS DEL CONTROL DE FASE, COMPATIBLE CON SISTEMA HOMEWORKS",MODULOS,MODULO
8468,LQSE-4S5-230-D,MODULO DE ALINENTACIÓN HOMEWORKS DE 4 ZONAS ON/OFF,MODULO DE ALIMENTACIÓN DE CARGAS DE ILUMINACIÓN - PARA 4 ZONAS ON/OFF COMPATIBLE CON SISTEMA HOMEWORKS,MODULOS,MODULO
8470,LQSE-4T5-120-D,MODULO DE ALINENTACIÓN HOMEWORKS DIM 0-10V,MÓDULO DE ALIMENTACIÓN ELÉCTRICA DIN DE CUATRO ZONAS PARA 0–10 V- / CONMUTACIÓN DE CARGAS DE ILUMINACIÓN COMPATIBLE CON LOS SISTEMAS HOMEWORKS® QS DE LUTRON®.,MODULOS,MODULO
8698,MINI ANTORCHA,MINI ANTORCHA 47.4W 50K C8 BL,"LUM BOLARDO LED EXTERIOR ø114X1028MM 47.4W 4528LM 4000K 80CRI 120 - 277V 60Hz L70 B50 50kHrs. 5000K 80CRI Step MacAdam: 3 NEGRO IP65, INCLUYE FOTOCONTROL",ALUMB PUB,ALUMBRADO PUBLICO
8700,MJ61,LASER BLADE 28W 3000K CRI90 WHITE,LASER BLADE TIPO SYSTEM LED INTERIOR CUADRADO DE SOBREPONER 28W 1742LM 3000K CRI90 DALI L90 50KH  WHITE IP20,SYSTEMS,SYSTEM
8709,MKRIRD170B,MINI KOMBIC ACC. DECO RING BK.,ACCESORIO ARO DECORATIVO COLOR NEGRO PARA MINI KOMBIC D20CMS,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
8710,MKRIRD170W,ACC MINI KOMBIC / ARO DECORATIVO,ACC DECORATIVO INTERIOR PARA LUM MINI KOMBIC BLANCO,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
8734,MORFRD072FXW,ACC MOODY WH,ACC LUM DOWNLIGHT EMPOTRADO RD FIJO EN ACABADO BLANCO TEXTURIZADO,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
8737,MORFRD100FX55B,CHASIS MOODY IP55 BL,LUM DOWNLIGHT INTERIOR EMPOTRAR PARA BOMBILLA GU10 IP55 NEGRO,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
8738,MORFRD100FX55W,MORFRD100FX55W,MOODY ACC RFL ROUND 100 FX IP55 WH,ACCESORIOS,ACCESORIO
8739,MORFRD100FXB,CHASIS MOODY BL,LUM DOWNLIGHT INTERIOR EMPOTRAR PARA BOMBILLA GU10 NEGRO,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
8742,MORFSQ100FXB,MORFSQ100FXB,MOODY ACC. RFL. SQUARE 100 FIX BK,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
8754,MRF2S-6ANS-SW,INTERRUPTOR VIVE 6A SWTCH,INTERRUPTOR ELECTRONICO MAESTRO DE 120V PARA CARGAS DE ILUMINACION DE 6A,CONTROLADORES,CONTROLADOR
8755,MRF2S-6ANS-WH,INTERRUPTOR VIVE 6A SWTCH,VIVE 6A SWTCH WHITE,CONTROLADORES,CONTROLADOR
8784,MX90,ACC REFLECTOR SPOT,ACCESORIO INTERCAMBIABLE PARA DISTRIBUCIÓN DE LUZ TIPO SPOT,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
8788,MXT5,PLACA CON BORNES,PLACA CON BORNES,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
8789,MXT6,CONECTOR,CONECTOR PARA CONEXIONES PASANTES,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
8790,MXW9-04,MAINS VOLTAGE TRACK ACCESORIO TAPA FINAL,ACCESORIO TAPA FINAL PARA MAINS VOLTAGE TRACK 3,ACCESORIOS,ACCESORIO
8791,MXX2-04,MAINS VOLTAGE TRACK ACCESORIO ACOPLAMIENTO,ACCESORIO DE ACOPLAMIENTO OCULTO CON CABLEADOPARA MAINS VOLTAGE TRACK 115,ACCESORIOS,ACCESORIO
8792,MXX6-04,MAINS VOLTAGE TRACK ACCESORIO JOINT T,ACCESORIO DE UNION PARA MAINS VOLTAGE TRACK 148 x 74,ACCESORIOS,ACCESORIO
8793,MXY0-04,MAINS VOLTAGE TRACK ACCESORIO JOINT +,ACCESORIO DE UNION EN CRUZ PARA MAINS VOLTAGE TRACK 148 x 148,ACCESORIOS,ACCESORIO
8794,MXY1-04,MAINS VOLTAGE TRACK ACCESORIO JOINT FLEXIBLE,"ACCESORIO DE UNION FLEXIBLE PARA MAINS VOLTAGE TRACK 36,4",ACCESORIOS,ACCESORIO
8797,MZ47.024,ACC ELIPTIO,ACCESORIO DE DISTRIBUCIÓN DE LUZ ELIPTICA,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
8798,MZ62,FUENTE DE ALIMENTACIÓN,"FUENTE DE ALIMENTACION PARA CARRIL DE BAJA TENSION - CON TAPA DE CIERRE, 89x21x21 MM, 0.03KG",ACCESORIOS,ACCESORIO
8799,MZ63,LOW VOLTAGE TRACK ACCESORIO DE ACOPLAMIENTO DIRECTO,ACCESORIO DE ACOPLAMIENTO DIRECTO PARA INSTALACIÓN SUSPENDIDA,ACCESORIOS,ACCESORIO
8800,MZ63-04,LOW VOLTAGE TRACK ACCESORIO ACOPLAMIENTO,ACCESORIO ACOPLAMIENTO PARA LOW VOLTAGE TRACK 129 X 21 X 21,ACCESORIOS,ACCESORIO
8801,MZ65,LOW VOLTAGE TRACK CABLE DE SUSPENSION 2000,ACCESORIO CABLE DE SUSPENSION L=2000,ACCESORIOS,ACCESORIO
8802,MZ69.001,ACC FIJACIÓN PARED LOW VOLTAGE BL,ACCESORIO DE FIJACIÓN EN PARED PARA RIEL LOW VOLTAGE SOBREPONER/SUSPENDER BLANCO,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
8901,NPP 16 EFP,POWER/RELAY PACK,POW PACK NLIGHT 2 PUERTOS RJ45 40MA TRANSF VOLTAJE MVOLT-15VDC,POWER PACK,POWERPACK
8958,OLWX1 LED 13W 50K M4,OLWX1 LED 13W 50K M4,LUMINARIA LED EXT 120-277V,WALLPACK,WALL PACK
8960,OLWX1 LED 20W 50K,OLWX1 LED 20W 50K,LUM WALLPACK LED 20W 2663LM SPOT 5000K 120-277VAC L70 100KHRS  IP65,WALLPACK,WALL PACK
8962,OLWX1 LED 40W 40K M4,OLWX1 LED 40W 40K,LUM WALLPACK LED EXTERIOR SOBREPONER 40W 4027LM 120V-277VAC L73 100kHrs 4000K 80CRI 100kHRS NEGRO IP65,WALLPACK,WALL PACK
8964,OLWX2 LED 150W 40K DDB M2,OLWX2 LED 150W 40K DDB M2,LUM WALLPACK LED EXTERIOR PARED 147W 18200LM 4000K 120-277VAC L76 100KHRS  IP65,WALLPACK,WALL PACK
9008,P-DIM-3WAY-WH,"KIT DIMMER, PICO, WALLPLATE Y PLACA","KIT CASETA 1 DIMMER (PD-6WCL-WH), 1 PICO REMOTO (PJ2-3BRL-WH-L01), 1 PICO ADAPTADOR (PICO-WBX-ADAPT) Y 1 PLACA (CW-1-WH)",ACTUADORES,ACTUADOR
9022,P289-04,MAINS VOLTAGE TRACK 1000MM NEGRO,TRACKS MAINS VOLTAGE  INTERIOR 1000 x 31 x 37 DE SOBREPONER O SUSPENDER DALI NEGRO IP40,TRACKS,RIEL
9023,P290-04,MAINS VOLTAGE TRACK 2000MM NEGRO,TRACKS MAINS VOLTAGE  INTERIOR 2000 x 31 x 37 DE SOBREPONER O SUSPENDER DALI NEGRO IP40,TRACKS,RIEL
9024,P291-04,MAINS VOLTAGE TRACK 3000MM NEGRO,TRACKS MAINS VOLTAGE  INTERIOR 3000 x 31 x 37 DE SOBREPONER O SUSPENDER DALI NEGRO IP40,TRACKS,RIEL
9042,P3US35DGXD,P3US35DGXD,SOPORTE A 35º PARA LUMINARIA LOWBAY,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
9098,P643-04,VIEW OPTI LINEAR 48.1W 3K C8 BL,LUM SPOTS LED INTERIOR SQ  SOBREPONER EN RIEL 48.1W 3735LM OPTICA VERY WIDE FLOOD 80º 3000K 80CRI DALI NEGRO IP40,SPOTS,SPOT
9263,PA33.001,BRIDA PARA CIELO FALSO SP.15MM,BRIDA MINIMA PARA CIELOS FALSOS SP. 15MM PARA VERSIÓN EMPOTRADA DE 132x29 MM BLANCO,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
9264,PA41.001,BRIDA PARA CIELO FALSO SP.15MM,BRIDA MINIMA PARA CIELOS FALSOS SP. 15MM PARA VERSIÓN EMPOTRADA DE 397x29 MM BLANCO,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
9278,PD-5WS-DV-BL,INTERRUPTOR 2 BOTONES 120-277V,INTERRUPTOR INALAMBRICO DE PARED 5A RF ENCENDIDO/APAGADO 120/277V CASSETA WIRELESS,ACTUADORES,ACTUADOR
9284,PD8-59F-120,TABLERO 8 MODULOS,"TABLERO ELECTRICO OCHO DP, UNA WLB, UNA FUENTE DE ALIMENTACION Y UNA INTERFAZ O PROCESADOR DE BAJO VOLTAJE",TABLEROS,TABLERO
9373,PJ2-3B-GWH-L01,PICO RF 3B WH,PICO CONTROL REMOTO 3 BOTONES,BOTONERAS,BOTONERA
9391,PJ2-4B-GBL-L31,PJ2-4B-GBL-L31,PICO 4B SCENE LIGHT CONTROL BL,ACTUADORES,ACTUADOR
9393,PJ2-4B-GWH-L21,PICO RF 4B GLOSS WH,PICO CONTROL REMOTO 4 BOTONES (2 GRUPOS + APAGADO),BOTONERAS,BOTONERA
9394,PJ2-4B-GWH-L31,PICO RF 4 BOTONES,"PICO CONTROL REMOTO DE 4 BOTONES, QUE PERMITE AL USUARIO CONTROLAR EL SISTEMA INALÁMBRICO LUTRON, CONTROL DE CARGA DESDE CUALQUIER LUGAR DEL ESPACIO. ESTE CONTROL ES OPERADO POR BATERÍA NO REQUIERE ALIMENTACIÓN EXTERNA NI CABLEADO DE COMUNICACIÓN.",BOTONERAS,BOTONERA
9395,PJ2-4B-GWH-L41,PICO RF 4B GLOSS WH,PICO CONTROL REMOTO 4 BOTONES (4 GROUP TOGGLE + APAGADO),BOTONERAS,BOTONERA
9396,PJ2-4B-TMN-L31,PJ2-4B-TMN-L31,PICO 4B SCENE LIGHT CONTROL MN,ACTUADORES,ACTUADOR
9417,PLSUWI1500,PLAT G3 ACC. SUSP KIT,ACCESORIO PARA LUMINARIA PLAT G3,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
9444,PP20,POWER RELAY PACK 1 POLES BLACK,POWER PACK 20A-120/277VAC,ACTUADORES,ACTUADOR
9497,PUREFR1W,PUZZLE ACC. REC FRAME No1 WH.,ACCESORIO PARA DOWNLIGHT EMPOTRABLE BLANCO,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
9498,PUREFR2W,PUZZLE ACC. REC FRAME No2 WH.,ACCESORIO PARA DOWNLIGHT EMPOTRABLE BLANCO,ACCESORIO DE ILUMINACIÓN,ACCESORIO DE ILUMINACION
9522,Q615,LOW VOLTAGE TRACK 1000MM NEGRO,TRACKS MAINS VOLTAGE  INTERIOR 1000 x 31 x 37 DE SOBREPONER O SUSPENDER DALI NEGRO IP40,TRACKS,RIEL
9523,Q616,LOW VOLTAGE TRACK 2000MM NEGRO,TRACKS MAINS VOLTAGE  INTERIOR 2000 x 31 x 37 DE SOBREPONER O SUSPENDER DALI NEGRO IP40,TRACKS,RIEL
9524,Q616-04,LOW VOLTAGE TRACK 2000MM NEGRO,TRACKS LOW VOLTAGE  INTERIOR 2000 x 31 x 37 DE SOBREPONER O SUSPENDER NEGRO IP40,TRACKS,RIEL
9527,Q675,PALCO 86MM 31.3W 3K C9 DALI BL,"LUMINARIA TIPO SPOT LED INTERIOR REDONDA, DE SOBREPONER 27W  2457 LM, 3000K 90CRI DALI L80, 50,000H COLOR BLANCO CÁLIDO, IP20",SPOTS,SPOT
9530,Q915,LASER BLADE XS 20W 3K C9 DALI WH,"LASER BLADE XS SYSTEM LED INTERIOR 180x0.50 DE SOBREPONER  EN RIEL, 20W 1750LM GENERAL LIGHTING 3000K 90CRI DALI L80 50KH WITHE IP20",SYSTEMS,SYSTEM
9534,QM12,LED ISOLA 47W 4K C8 BLUETOOTH WH,LUM DOWN LIGHT INTERIOR Y EXTERIOR DE SOBREPONER 47W 4000K 80CRI BLUETOOTH  BLANCO IP20 IP43,DOWN LIGHT,DOWNLIGHT
9540,QP6-1L,PROCESADOR ATHENA EDGE,"DISPOSITIVO PARA CONTROLAR, GESTIONAR Y SUPERVISAR EQUIPOS ENERGI SAVR NODE, ESTACIONES DE CONTROL QS Y PICO Y PERSIANAS ENROLLABLES QS PARA CONTRATISTAS Y LOS SISTEMAS DE CORTINAJES",ACTUADORES,ACTUADOR
9541,QS-WLB,PANEL DE RECEPCION DEL CABLE DEL QS,PANEL DE RECEPCION DE CINCO BLOQUES DE TERMINALES  ACEPTA CADA UNO HASTA DOS CABLES 18AWG,TABLEROS,TABLERO
9542,QSE-CI-DMX,INTERFACE QS DMX,QS DMX-512 OUTPUT INTERFACE,INTERFACE,INTERFAZ
9543,QSE-CI-NWK-E,GRAFIK EYE QS ETHERENT RS232,GRAFIK EYE QS ETHERENT INTERFACE RS232,INTERFACE,INTERFAZ
9555,QSN-2DAL-S,QSN-2DAL-S,TABLERO QSN CON 2 REDES DALI,TABLEROS,TABLERO
9559,QSN-4A5-S,QSN-4A5-S,"QSN-4A5-S - MÓDULO DE CONMUTACIÓN FASE PARA 4 CARGAS INDEPENDIENTES, CADA ACTUADOR SOPORTA VOLTAJE NOMINAL AC 100-240VAC, FRECUENCIA 50-60 HZ, CORRIENTE NOMINAL 16A POR RELÉ.",TABLEROS,TABLERO
9560,QSN-4S16-S,QSN-4S16-S,"QSN-4S16-S - MÓDULO DE CONMUTACIÓN PARA 4 CARGAS INDEPENDIENTES, CADA ACTUADOR SOPORTA VOLTAJE NOMINAL AC 100-240VAC, FRECUENCIA 50-60 HZ, CORRIENTE NOMINAL 16A POR RELÉ.",TABLEROS,TABLERO
9562,QSN-4T16-S,QSN-4T16-S,"QSN-4T16-S - MÓDULO DE CONMUTACIÓN PARA 4 CARGAS INDEPENDIENTES, CADA ACTUADOR SOPORTA VOLTAJE NOMINAL AC 100-240VAC, FRECUENCIA 50-60 HZ, CORRIENTE NOMINAL 16A POR RELÉ, Y S4 SALIDAS DE CONTROL 0-10V PARA DIMERIZACION.",TABLEROS,TABLERO
9753,RAD1 LED P3 40K ASY MVOLT WBA PE DBLXD,RADEAN LED 54W 40K C8 BL,LUM ALUMB PUB LED EXTERIOR Ø61CM x 10.2CM POSTE 54W 7344LM 4000K 80CRI 277V L70 50kHrs. NEGRO IP20,ALUMB PUB,ALUMBRADO PUBLICO
9755,RAD1 LED P3 50K ASY MVOLT WBA PE DBLXD,RADEAN LED 54W 50K C8 BL,"LUM ALUMB PUB LED EXTERIOR Ø61CM x 10.2CM MONTAJE EN PARED 54W 7344LM 4000K 80CRI 277V L70 50kHrs. NEGRO IP20, INCLUYE FOTOCONTROL",ALUMB PUB,ALUMBRADO PUBLICO
9781,RBAY BLDE40WCP M4,RBAY BLDE40WCP M4,BATERIA DE EMERGENCIA DE 40W,BATERY PACK,BATTERY PACK
9821,RF25748,8W 24V 120-240,DRIVER 24V 8W NO DIM CLASE II SELV 120-240V IP65,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
9851,RMJS-16R-DV-B,POWERPACK 16R VIVE,"POWPACK DISPOSITIVO DE RADIOFRECUENCIA 24 VDC UNIDAD DE ALIMENTACIÓN 120/220/277 VAC, CAPAZ DE CONMUTAR 16A DE CARGAS DE USO GENERAL EN LA ENTRADA DE LOS CONTROLES PICO, SENSORES DE OCUPACIÓN  - VIVE",ACTUADORES,ACTUADOR
9852,RMJS-5R-DV-B,POWER PACK 5R VIVE,"POWPACK DISPOSITIVO DE RADIOFRECUENCIA 24 VDC UNIDAD DE ALIMENTACIÓN 120/220/277 VAC, CAPAZ DE CONMUTAR 5A DE CARGAS DE USO GENERAL EN LA ENTRADA DE LOS CONTROLES PICO, SENSORES DE OCUPACIÓN Y LUZ DIURNA.",POWER PACK,POWERPACK
9853,RMJS-8T-DV-B,POWER PACK 8T VIVE,"POWPACK - MODULO DE ATENUACIÓN 0-10V DISPOSITIVO DE RADIOFRECUENCIA 24 VDC UNIDAD DE ALIMENTACIÓN 120/220/277 VAC,",POWER PACK,POWERPACK
9882,RR-T10RL-MN,BOTONERA 10 BOTONES MN,BOTONERA HÍBRIDA 10 BOTONES CON RAISE/LOWER Y TODO ENCENDIDO Y TODO APAGADO MIDNIGHT,BOTONERAS,BOTONERA
9883,RR-T10RL-SW,RR-T10RL-SW,BOTONERA HÍBRIDA 10 BOTONES CON RAISE/LOWER Y TODO ENCENDIDO Y TODO APAGADO BLANCO NIEVE,BOTONERAS,BOTONERA
9899,RRD-HN5BRL-WH,RRD-HN5BRL-WH,BOTONERA HÍBRIDA 5 BOTONES CON DIMER CL RA2 5BRL HYB ST ST KEYPAD BLANCA,BOTONERAS,BOTONERA
9944,RSXF1 LED P2 50K WFL MVOLT AARP,RSXF1 LED P2 50K WFL MVOLT AARP,LUM ALUMB PUB LED EXTERIOR POSTE 72W 9941LM ÓPTICA WFL 5000K 70CRI MVOLT 120-277V L92 100KHRS  IP66,ALUMBRADO PÚBLICO,ALUMBRADO PUBLICO
9977,RSXWBA DDBXD U,RSXWBA DDBXD U,WALL BRACKET,ACCESORIOS LUMINARIAS,ACCESORIO DE ILUMINACION
